sentence,label
我的吸尘器吸力不足。,0
服务已启动,2
我的皮肤过敏了。,0
每一次挑战都是我们成长的机会，让我们迎接它。,1
让我们一起“破浪前行”，无畏风雨。,1
100. 我的面包机烤焦了面包，早餐泡汤了。,0
他们下周回来,2
我知道自己的未来会更加美好，因为我正在努力追逐梦想，创造属于自己的幸福！,1
还行，不算太差。,2
我觉得自己的生活毫无方向，完全不知道该往哪里走。,0
123. 我的皮肤过敏了，可能是新买的护肤品不适合。,0
飞机晚点，行程都打乱了。,0
健康的生活方式让我们更快乐。,1
邻里纠纷导致关系紧张。,0
　　203、任何事物都不如习惯那样强有力。,1
地球家园被破坏，感到无能为力。,0
手机电池续航太差，总是要频繁充电。,0
　　153、将帅的坚强意志，就像城市主要街道汇集点上的方尖碑一样，在军事艺术中占有十分突出的地位。——克劳塞维茨,1
141. 我的健康出现了问题，医疗费用让我担忧。,0
让我们的生活充满感激之情，因为这是最大的幸福。,1
每一次坚持都在向成功迈进一步。,1
与朋友分享快乐和悲伤，让友谊更加深厚。,1
　　69、世界上有一个人，是能够包容你的缺点，一起去改善的。他不见得就是世上最完美的人，却是让你能够更好的人。,1
勇敢面对挑战，我们将获得更大的成长。,1
我觉得自己的人生一片迷茫，简直无法找到出路。,0
　　98、假如你想成功，成为真正的富人，让你的钱为你工作，你就要懂得金钱的价值，学会节俭，把钱花的最有好处。,1
周末的市集上摆满了各种商品，逛逛总能发现新鲜事物。,1
微笑背后隐藏着无尽的悲伤。,0
对待生活，要怀着感恩的心态，会更加快乐。,1
我的耳朵嗡嗡作响。,0
信念的破灭让人感到迷茫。,0
　　39、你要相信，你生命里遇到的每个人每件事，都有它的价值和好处，有些人教会你爱，有些事教会你成长，哪怕只是浅浅在你的路途中留下印记，也是一笔难能可贵的财富。至少在以前某个时刻，你明白了生活，你懂得了自己。,1
90. 我的植物死了，我对自己的园艺技能感到失望。,0
5. 哇，每一次努力都是往成功的方向迈出的一步呢！,1
每一天都是“元气满满”的开始！,1
50. 用心去关爱身边的人，用行动去传递温暖和力量。,1
让我们拥有一颗宽容的心，因为它能带来和平与喜悦。,1
　　176、只有经历过地狱般的折磨，才有征服天堂的力量。只有流过血的手指才能弹出世间的绝唱。,1
网络购物遇到了假货，感到很气愤。,0
我的生活充满了挫折和失败，简直让我感到绝望。,0
　　4、付出不必须有收获，努力了就值得了。,1
97. 用感恩的心态去面对生活，你会发现它的美好无处不在。,1
昨晚跟朋友大吵了一架，心情到现在还没平复。,0
我的电风扇噪音太大。,0
河流受到严重污染，鱼类大量死亡。,0
不断学习，让我们的生活更丰富多彩。,1
对待生活，保持一颗豁达的心态，会更快乐。,1
　　197、爱是恒久忍耐，又有恩慈。爱是不嫉妒。爱是不自夸，不张狂，不作害羞的事。不求自己的益处。不轻易发怒。不计算人的恶。不喜欢不义。只喜欢真理。凡事包容。凡事相信。凡事盼望。凡事忍耐。爱是永不止息。,1
130. 我感到孤独无助，需要朋友和家人的支持。,0
我的加湿器不工作了。,0
即使面对挑战，我依然对未来充满信心，因为我知道自己有足够的勇气和决心！,1
　　162、人生是苦短的，没必要和生活过于计较，学会理解残缺，是人生的成熟。人无完人，缺憾是人生的常态。那份恬淡就像轻轻走过的岁月，不染风尘，心若简单纯净，则万物皆美。心泉清，清而远，远而豁达，豁达以至远。,1
“绝绝子”的风景，让人心生向往。,1
他每天步行半小时,2
　　287、行动那才是最重要的，而每个行动都有其代价和欢乐之处，人生的旅行过程给我快乐，而不是那目的地。,1
社会上太多不公和不平等，让人心痛。,0
我的健康状况越来越糟糕，简直就像是被诅咒了一样。,0
　　216、青春伴随着梦想，如诗如画，如歌如曲，追逐梦想的微光，即使前方荆棘满地，也依然要风雨兼程，永不言弃！,1
102. 我的榨汁机漏电，使用时让人心惊胆战。,0
我觉得自己的生活一团糟，简直就像是一场噩梦。,0
坚持梦想，你将成就不凡的人生。,1
生活中充满了痛苦和挣扎。,0
16. 用心去体验生活，你会发现它的美好无处不在。,1
今天天气真糟糕。,0
这条裤子洗了一次就缩水了，现在穿都不合适。,0
85. 我的互联网服务提供商的网络速度慢得像蜗牛，还经常断线。,0
我的社交圈子越来越小，感觉自己越来越孤独。,0
这家酒店的隔音效果太差，晚上都没法好好休息。,0
厨房里有冰箱,2
乐观的心态能帮助我们克服一切困难。,1
身体状况越来越差，好担心。,0
我的脸上长痘痘了。,0
书店的店员态度很好，总是能给出合适的推荐。,1
不健康的生活习惯让人身心疲惫。,0
　　196、每个人都不是你所看到的那个样貌，他们都是一边是长着翅膀纯洁善良的天使，一边是拿着夜叉面目狰狞的恶魔。他们心中的脆弱和胆小，他们不想承认的虚荣和懦弱，都躲在了那些光鲜之下。他们也有潦倒的时候，他们也看过人间的疾苦，他们也会在选择前犹豫，他们也曾愚蠢地放弃机会，他们也在对自己的下属横眉冷对时，突然想起以前也有人这样对待过自己。,1
47. 用一颗感恩的心去面对挑战，你会变得更加坚强。,1
哎，这个月的房租又要涨了，真是吃不消。,0
不要害怕改变，因为它带来的可能性是无限的。,1
不断挑战自我，让我们不断成长。,1
那位画家的画作总能带给人深深的思考。,1
　　55、人们总是在不停地追求完美，却往往错过了当下的完美。其实，贪婪才是最真实的贫穷，满足才是最真实的财富。,1
用爱心去关注身边的人，世界因此更美好。,1
我感觉自己的生活一团糟，简直就像是在黑暗中挣扎。,0
　　198、自爱的首要条件就是先吃好一顿饭，睡好一个觉，不问理由地先强壮自己的身体。无论发生什么，都要善待自己。,1
用心体会生活的美好，会让心情愉悦。,1
每一天都是新的开始，充满着无限的希望。,1
　　104、那个让你在最高兴的时候一想起就会立即变得难过，又或者在最悲伤的时候一想起就会扬起微笑的人，叫做遗憾。,1
用爱心去关注身边的人，世界因此更美好。,1
那位画家的画作总能带给人深深的思考。,1
部分市民在公共场所吸烟，影响他人健康。,0
书店里新上架了一批好书，让人忍不住想翻阅。,1
不断挑战自我，让人生更加精彩。,1
　　67、每个人都有自己的底线，别拿别人的底线当作玩笑，你眼里轻描淡写的一句话，可能是别人心里过去的痛彻心扉。,1
积极的态度能够带来无穷的可能性。,1
用积极的心态面对挑战，你会发现自己的勇气。,1
积极的态度能够创造出更多的可能性。,1
我觉得自己的生活一片黑暗，找不到任何希望的光芒。,0
我的健康状况越来越糟糕，简直就像是被诅咒了一样。,0
8. 每个人的出现都让世界变得更加丰富多彩。,1
79. 相信自己的力量，你有无限的潜能等待着发掘。,1
勇敢面对挑战，我们将获得更大的成长。,1
每天都面对着无法解决的问题，简直让我感到绝望。,0
在每个困难中，都有一份学习的礼物等待着我们。,1
这个城市有500万人口,2
我的牙齿蛀牙了。,0
用积极的心态面对困难，你会发现自己的潜力。,1
电池电量充足,2
我的考试成绩很差。,0
朋友爽约，白白浪费了准备的时间。,0
我的胳膊骨折了。,0
与家人共度美好时光，让生活充满温馨。,1
　　81、同在一个环境中生活，强者与弱者的分界就在于谁能改变它。,1
社会上太多不公和不平等，让人心痛。,0
　　272、我们退让了，我们就像是怕事的乌龟，永远地缩进了我们坚硬的保护壳里，不再出来，不再坚持，不要了梦想。,1
　　88、别小看任何人，越不起眼的人往往会做些让人想不到的事。,1
114. 我的肩膀酸痛，可能是长时间工作姿势不对。,0
积极的态度能够创造出更多的可能性。,1
我的电脑突然死机了。,0
悲观的心态让人陷入消极的循环。,0
在困难面前不退缩，这是一种勇气。,1
　　91、我们要应对的苦难和挫折不会因为我们遭遇够多而减少，上天不会因为你的悲惨而悯怜你，它只会安排一道又一道难关来磨炼你的意志。就像唐僧西天取经一样，想要取得真经，就不要有返途的念想，你除了继续死磕到底，根本没有其他退路。,1
　　76、生命之舟将应对险滩，应对激流，弱者会选择逃避和放弃，而强者则会选择应对和挑战。人生中无限的乐趣都在于对人生的挑战之中迸出不衰的光芒。,1
　　145、为什么我们总要到过了很久，总要等退无可退，才知道我们以前亲手舍弃的东西，在之后的日子里再也遇不到了。,1
健康的生活方式让我们更加快乐。,1
邮件一直没收到，急死人了。,0
勇敢地面对困难，你会发现自己的无限潜能。,1
